2026-07-16 16:03:33,571 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x1', 'command_i': '0x21', 'data_i': '0x110', 'address_i': '0x26'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,393 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xeb', 'data_i': '0x9f', 'address_i': '0x4c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,393 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x27', 'data_i': '0x121', 'address_i': '0x35'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,394 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x2f', 'data_i': '0x7c', 'address_i': '0x35'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,394 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x56', 'data_i': '0x1a3', 'address_i': '0x40'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,395 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x7d', 'data_i': '0xf3', 'address_i': '0x1c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,395 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x8c', 'data_i': '0x124', 'address_i': '0x0'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,395 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa5', 'data_i': '0x1ee', 'address_i': '0x56'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,396 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x92', 'data_i': '0xc6', 'address_i': '0x11'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,396 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xe9', 'data_i': '0xe3', 'address_i': '0x1e'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,397 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc', 'data_i': '0x1f3', 'address_i': '0x9'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,397 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x6c', 'data_i': '0x4c', 'address_i': '0x22'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,397 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc4', 'data_i': '0x192', 'address_i': '0x24'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,398 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x38', 'data_i': '0x1bb', 'address_i': '0x42'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,398 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x54', 'data_i': '0x1be', 'address_i': '0xf'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x1', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:14:47,399 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x17', 'data_i': '0x61', 'address_i': '0x48'}, 'response': {'command_o': '0xc4', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x15a', 'address_o': '0x24'}}
2026-07-16 23:14:47,399 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x1a', 'data_i': '0x16f', 'address_i': '0x3'}, 'response': {'command_o': '0x1e', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x12', 'address_o': '0x3'}}
2026-07-16 23:14:47,400 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xa1', 'data_i': '0xd9', 'address_i': '0x30'}, 'response': {'command_o': '0x88', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0xbe', 'address_o': '0x9'}}
2026-07-16 23:14:47,400 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x7', 'data_i': '0xf2', 'address_i': '0x62'}, 'response': {'command_o': '0xeb', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x9f', 'address_o': '0x4c'}}
2026-07-16 23:14:47,401 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xab', 'data_i': '0x199', 'address_i': '0x54'}, 'response': {'command_o': '0x27', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x121', 'address_o': '0x35'}}
2026-07-16 23:14:47,402 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xa2', 'data_i': '0x16e', 'address_i': '0x11'}, 'response': {'command_o': '0x2f', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x7c', 'address_o': '0x35'}}
2026-07-16 23:14:47,402 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x68', 'data_i': '0x17e', 'address_i': '0x62'}, 'response': {'command_o': '0x56', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1a3', 'address_o': '0x40'}}
2026-07-16 23:14:47,403 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xcb', 'data_i': '0x19c', 'address_i': '0x4'}, 'response': {'command_o': '0x7d', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0xf3', 'address_o': '0x1c'}}
2026-07-16 23:14:47,404 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x11', 'data_i': '0x13e', 'address_i': '0x23'}, 'response': {'command_o': '0x8c', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x124', 'address_o': '0x0'}}
2026-07-16 23:14:47,405 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xa4', 'data_i': '0xd1', 'address_i': '0x2'}, 'response': {'command_o': '0xa5', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1ee', 'address_o': '0x56'}}
2026-07-16 23:14:47,406 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x20', 'data_i': '0x15c', 'address_i': '0x57'}, 'response': {'command_o': '0x92', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0xc6', 'address_o': '0x11'}}
2026-07-16 23:14:47,406 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xb2', 'data_i': '0xb9', 'address_i': '0x4b'}, 'response': {'command_o': '0xe9', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0xe3', 'address_o': '0x1e'}}
2026-07-16 23:14:47,407 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xf4', 'data_i': '0xa9', 'address_i': '0x5a'}, 'response': {'command_o': '0xc', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1f3', 'address_o': '0x9'}}
2026-07-16 23:14:47,408 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xb1', 'data_i': '0x95', 'address_i': '0x9'}, 'response': {'command_o': '0x6c', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x4c', 'address_o': '0x22'}}
2026-07-16 23:14:47,409 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xa2', 'data_i': '0x1b1', 'address_i': '0x57'}, 'response': {'command_o': '0xc4', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x192', 'address_o': '0x24'}}
2026-07-16 23:14:47,409 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xa2', 'data_i': '0x1b1', 'address_i': '0x57'}, 'response': {'command_o': '0x38', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x1bb', 'address_o': '0x42'}}
2026-07-16 23:16:25,213 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa4', 'data_i': '0x1cc', 'address_i': '0x4c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,215 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x43', 'data_i': '0x6c', 'address_i': '0x3c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,216 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x68', 'data_i': '0x11f', 'address_i': '0xb'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,216 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc9', 'data_i': '0x0', 'address_i': '0x57'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,217 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x5a', 'data_i': '0x36', 'address_i': '0x24'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,217 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x66', 'data_i': '0x121', 'address_i': '0x2f'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,218 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xbe', 'data_i': '0x105', 'address_i': '0x1'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,218 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc5', 'data_i': '0x7d', 'address_i': '0x3d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,218 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x22', 'data_i': '0x185', 'address_i': '0x4c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,219 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x60', 'data_i': '0x20', 'address_i': '0x22'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,219 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x13', 'data_i': '0x197', 'address_i': '0x52'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,220 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x6a', 'data_i': '0x196', 'address_i': '0x45'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,220 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xf0', 'data_i': '0x1c0', 'address_i': '0x45'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,221 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x92', 'data_i': '0x35', 'address_i': '0x33'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,221 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x62', 'data_i': '0x1d9', 'address_i': '0x41'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,221 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xf3', 'data_i': '0x73', 'address_i': '0x37'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,222 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xdb', 'data_i': '0x6a', 'address_i': '0x3b'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x1', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:16:25,223 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xc2', 'data_i': '0x109', 'address_i': '0x5f'}, 'response': {'command_o': '0xa4', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1cc', 'address_o': '0x4c'}}
2026-07-16 23:16:25,223 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x73', 'data_i': '0x10e', 'address_i': '0x5'}, 'response': {'command_o': '0x43', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x6c', 'address_o': '0x3c'}}
2026-07-16 23:16:25,224 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xd9', 'data_i': '0x39', 'address_i': '0x25'}, 'response': {'command_o': '0x68', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x11f', 'address_o': '0xb'}}
2026-07-16 23:16:25,225 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x72', 'data_i': '0x11d', 'address_i': '0x35'}, 'response': {'command_o': '0xc9', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x57'}}
2026-07-16 23:16:25,226 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xfe', 'data_i': '0x178', 'address_i': '0x14'}, 'response': {'command_o': '0x5a', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x36', 'address_o': '0x24'}}
2026-07-16 23:16:25,226 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x3d', 'data_i': '0xc0', 'address_i': '0x1b'}, 'response': {'command_o': '0x66', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x121', 'address_o': '0x2f'}}
2026-07-16 23:16:25,227 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x61', 'data_i': '0xde', 'address_i': '0x5a'}, 'response': {'command_o': '0xbe', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x105', 'address_o': '0x1'}}
2026-07-16 23:16:25,228 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xc3', 'data_i': '0xc', 'address_i': '0x5'}, 'response': {'command_o': '0xc5', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x7d', 'address_o': '0x3d'}}
2026-07-16 23:16:25,228 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xba', 'data_i': '0x3a', 'address_i': '0x40'}, 'response': {'command_o': '0x22', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x185', 'address_o': '0x4c'}}
2026-07-16 23:16:25,229 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xaf', 'data_i': '0x1a3', 'address_i': '0x1c'}, 'response': {'command_o': '0x60', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x20', 'address_o': '0x22'}}
2026-07-16 23:16:25,229 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x7a', 'data_i': '0xc6', 'address_i': '0x34'}, 'response': {'command_o': '0x13', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x197', 'address_o': '0x52'}}
2026-07-16 23:16:25,230 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xdf', 'data_i': '0x16e', 'address_i': '0xe'}, 'response': {'command_o': '0x6a', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x196', 'address_o': '0x45'}}
2026-07-16 23:16:25,231 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xea', 'data_i': '0x3f', 'address_i': '0x1d'}, 'response': {'command_o': '0xf0', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1c0', 'address_o': '0x45'}}
2026-07-16 23:16:25,231 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x5e', 'data_i': '0x145', 'address_i': '0x1f'}, 'response': {'command_o': '0x92', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x35', 'address_o': '0x33'}}
2026-07-16 23:16:25,232 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x6c', 'data_i': '0xf3', 'address_i': '0x57'}, 'response': {'command_o': '0x62', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x1d9', 'address_o': '0x41'}}
2026-07-16 23:16:25,232 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x6c', 'data_i': '0xf3', 'address_i': '0x57'}, 'response': {'command_o': '0xf3', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x73', 'address_o': '0x37'}}
2026-07-16 23:20:59,914 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xbb', 'data_i': '0x1', 'address_i': '0x38'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:20:59,915 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x58', 'data_i': '0xd6', 'address_i': '0x4'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:20:59,916 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x32', 'data_i': '0x8d', 'address_i': '0x43'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:20:59,916 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xd6', 'data_i': '0xb5', 'address_i': '0x2c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 23:20:59,917 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x87', 'data_i': '0x1b7', 'address_i': '0x5e'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
